CMDLINE /home/dragonly/anaconda3/envs/grpc_test/bin/python greeter_server.py
MEM 2312.050781 1637737434.2961
MEM 2312.050781 1637737434.4094
MEM 2312.050781 1637737434.5209
MEM 2312.304688 1637737434.6457
MEM 2312.304688 1637737434.7610
MEM 2312.558594 1637737434.8746
MEM 2312.558594 1637737434.9894
MEM 2312.558594 1637737435.1096
MEM 2312.558594 1637737435.2232
MEM 2312.558594 1637737435.3370
MEM 2312.558594 1637737435.4601
MEM 2313.074219 1637737435.5710
MEM 2325.953125 1637737435.6825
MEM 2326.726562 1637737435.7919
MEM 2326.726562 1637737435.9129
MEM 2326.726562 1637737436.0328
MEM 2326.726562 1637737436.1464
MEM 2326.726562 1637737436.2602
MEM 2327.242188 1637737436.3736
MEM 2327.500000 1637737436.4838
MEM 2327.500000 1637737436.5976
MEM 2327.500000 1637737436.7110
MEM 2327.500000 1637737436.8268
MEM 2333.812500 1637737436.9478
MEM 2333.812500 1637737437.0611
MEM 2333.812500 1637737437.1829
MEM 2333.812500 1637737437.2954
MEM 2333.812500 1637737437.4076
MEM 2333.812500 1637737437.5215
MEM 2333.812500 1637737437.6383
MEM 2333.812500 1637737437.7482
MEM 2333.812500 1637737437.8579
MEM 2333.812500 1637737437.9697
MEM 2333.812500 1637737438.0829
MEM 2333.812500 1637737438.1967
MEM 2333.812500 1637737438.3104
MEM 2333.812500 1637737438.4210
MEM 2333.812500 1637737438.5323
MEM 2339.863281 1637737438.6527
MEM 2339.863281 1637737438.7690
MEM 2339.863281 1637737438.8893
MEM 2339.863281 1637737439.0114
MEM 2339.863281 1637737439.1311
MEM 2340.121094 1637737439.2533
MEM 2340.121094 1637737439.3673
MEM 2340.121094 1637737439.4788
MEM 2340.121094 1637737439.5907
MEM 2340.636719 1637737439.7046
MEM 2340.636719 1637737439.8235
MEM 2346.687500 1637737439.9372
MEM 2346.687500 1637737440.0496
MEM 2346.687500 1637737440.1608
MEM 2346.687500 1637737440.2776
MEM 2346.687500 1637737440.3909
MEM 2346.945312 1637737440.5047
MEM 2346.945312 1637737440.6181
MEM 2346.945312 1637737440.7322
MEM 2346.945312 1637737440.8431
MEM 2346.945312 1637737440.9532
MEM 2346.945312 1637737441.0678
MEM 2346.945312 1637737441.1817
MEM 2346.945312 1637737441.2965
MEM 2346.945312 1637737441.4060
MEM 2346.945312 1637737441.5194
MEM 2346.945312 1637737441.6321
MEM 2347.203125 1637737441.7506
MEM 2347.203125 1637737441.8695
MEM 2347.203125 1637737441.9887
MEM 2347.203125 1637737442.1003
MEM 2347.203125 1637737442.2142
MEM 2347.203125 1637737442.3372
MEM 2347.203125 1637737442.4474
MEM 2347.203125 1637737442.5702
MEM 2347.203125 1637737442.6890
MEM 2347.203125 1637737442.8084
MEM 2347.203125 1637737442.9262
MEM 2347.203125 1637737443.0479
MEM 2347.203125 1637737443.1622
MEM 2347.203125 1637737443.2729
MEM 2347.203125 1637737443.3861
MEM 2347.203125 1637737443.4996
MEM 2347.203125 1637737443.6133
MEM 2347.203125 1637737443.7274
MEM 2347.203125 1637737443.8445
MEM 2347.203125 1637737443.9563
MEM 2347.203125 1637737444.0667
MEM 2347.203125 1637737444.1868
MEM 2347.203125 1637737444.3063
MEM 2347.203125 1637737444.4279
MEM 2347.203125 1637737444.5494
MEM 2347.203125 1637737444.6683
MEM 2347.203125 1637737444.7874
MEM 2347.203125 1637737444.9082
MEM 2347.203125 1637737445.0314
MEM 2347.203125 1637737445.1468
MEM 2347.460938 1637737445.2603
MEM 2347.460938 1637737445.3742
MEM 2347.460938 1637737445.4885
MEM 2347.976562 1637737445.5998
MEM 2347.976562 1637737445.7137
MEM 2347.976562 1637737445.8273
MEM 2347.976562 1637737445.9368
MEM 2347.976562 1637737446.0510
MEM 2347.976562 1637737446.1656
MEM 2347.976562 1637737446.2869
MEM 2347.976562 1637737446.4006
MEM 2347.976562 1637737446.5165
MEM 2347.976562 1637737446.6304
MEM 2347.976562 1637737446.7483
MEM 2347.976562 1637737446.8603
MEM 2347.976562 1637737446.9817
MEM 2347.976562 1637737447.0921
MEM 2347.976562 1637737447.2104
MEM 2347.976562 1637737447.3232
MEM 2347.976562 1637737447.4429
MEM 2347.976562 1637737447.5563
MEM 2347.976562 1637737447.6815
MEM 2347.976562 1637737447.8010
MEM 2347.976562 1637737447.9202
MEM 2347.976562 1637737448.0300
MEM 2347.976562 1637737448.1491
MEM 2347.976562 1637737448.2666
MEM 2347.976562 1637737448.3772
MEM 2353.257812 1637737448.4989
MEM 2353.257812 1637737448.6144
MEM 2353.257812 1637737448.7326
MEM 2353.257812 1637737448.8444
MEM 2353.257812 1637737448.9629
MEM 2353.257812 1637737449.0783
MEM 2353.257812 1637737449.1920
MEM 2353.257812 1637737449.3047
MEM 2353.257812 1637737449.4194
MEM 2353.257812 1637737449.5334
MEM 2353.257812 1637737449.6468
MEM 2353.257812 1637737449.7667
MEM 2353.257812 1637737449.8827
MEM 2353.257812 1637737449.9996
MEM 2353.257812 1637737450.1136
MEM 2353.257812 1637737450.2345
MEM 2353.257812 1637737450.3587
MEM 2353.257812 1637737450.4781
MEM 2353.257812 1637737450.6006
MEM 2353.257812 1637737450.7243
MEM 2353.257812 1637737450.8467
MEM 2353.257812 1637737450.9611
MEM 2353.257812 1637737451.0824
MEM 2353.257812 1637737451.1970
MEM 2353.257812 1637737451.3080
MEM 2353.257812 1637737451.4178
MEM 2353.257812 1637737451.5285
MEM 2353.257812 1637737451.6495
MEM 2353.257812 1637737451.7723
MEM 2353.257812 1637737451.8827
MEM 2353.257812 1637737451.9930
MEM 2353.257812 1637737452.1114
MEM 2353.257812 1637737452.2329
MEM 2353.257812 1637737452.3426
MEM 2353.257812 1637737452.4568
MEM 2353.257812 1637737452.5714
MEM 2353.257812 1637737452.6870
MEM 2353.257812 1637737452.7978
MEM 2353.257812 1637737452.9083
MEM 2353.257812 1637737453.0288
MEM 2353.257812 1637737453.1386
MEM 2353.257812 1637737453.2580
MEM 2353.257812 1637737453.3702
MEM 2353.257812 1637737453.4841
MEM 2353.257812 1637737453.5977
MEM 2353.257812 1637737453.7073
MEM 2353.257812 1637737453.8224
MEM 2353.257812 1637737453.9470
MEM 2353.257812 1637737454.0687
MEM 2353.257812 1637737454.1892
MEM 2353.257812 1637737454.3130
MEM 2353.257812 1637737454.4322
MEM 2353.257812 1637737454.5519
MEM 2353.257812 1637737454.6762
MEM 2353.257812 1637737454.7900
MEM 2353.257812 1637737454.9082
MEM 2355.320312 1637737455.0213
MEM 2356.867188 1637737455.1342
MEM 2356.867188 1637737455.2441
MEM 2358.414062 1637737455.3598
MEM 2358.414062 1637737455.4738
MEM 2358.414062 1637737455.5946
MEM 2358.414062 1637737455.7128
MEM 2358.414062 1637737455.8249
MEM 2358.414062 1637737455.9390
MEM 2358.414062 1637737456.0599
MEM 2358.414062 1637737456.1722
MEM 2358.414062 1637737456.2816
MEM 2358.414062 1637737456.3950
MEM 2358.414062 1637737456.5087
MEM 2358.414062 1637737456.6186
MEM 2389.093750 1637737456.7399
MEM 2444.085938 1637737456.8513
MEM 2358.558594 1637737456.9728
MEM 2358.558594 1637737457.0850
MEM 2358.558594 1637737457.1986
MEM 2358.558594 1637737457.3170
MEM 2358.558594 1637737457.4298
MEM 2358.558594 1637737457.5471
MEM 2358.558594 1637737457.6678
MEM 2358.558594 1637737457.7855
MEM 2358.558594 1637737457.8992
MEM 2358.558594 1637737458.0119
MEM 2358.558594 1637737458.1336
MEM 2358.558594 1637737458.2513
MEM 2358.558594 1637737458.3648
MEM 2358.558594 1637737458.4867
MEM 2358.558594 1637737458.6009
MEM 2358.558594 1637737458.7108
MEM 2358.558594 1637737458.8282
MEM 2358.558594 1637737458.9420
MEM 2358.558594 1637737459.0534
MEM 2358.558594 1637737459.1688
MEM 2358.558594 1637737459.2845
MEM 2358.558594 1637737459.4014
MEM 2358.558594 1637737459.5220
MEM 2358.558594 1637737459.6366
MEM 2358.558594 1637737459.7494
MEM 2358.558594 1637737459.8631
MEM 2358.558594 1637737459.9828
MEM 2358.558594 1637737460.0950
MEM 2358.558594 1637737460.2089
MEM 2358.558594 1637737460.3332
MEM 2358.558594 1637737460.4441
MEM 2358.558594 1637737460.5559
MEM 2358.558594 1637737460.6769
MEM 2358.558594 1637737460.7908
MEM 2358.558594 1637737460.9031
MEM 2358.558594 1637737461.0253
MEM 2358.558594 1637737461.1444
MEM 2358.558594 1637737461.2652
MEM 2358.558594 1637737461.3814
MEM 2358.558594 1637737461.5033
MEM 2358.558594 1637737461.6255
MEM 2358.558594 1637737461.7394
MEM 2358.558594 1637737461.8507
MEM 2358.558594 1637737461.9617
MEM 2358.558594 1637737462.0752
MEM 2358.558594 1637737462.1991
MEM 2358.558594 1637737462.3087
MEM 2358.558594 1637737462.4224
MEM 2358.558594 1637737462.5481
MEM 2358.558594 1637737462.6596
MEM 2358.558594 1637737462.7775
MEM 2358.558594 1637737462.8939
MEM 2358.558594 1637737463.0074
MEM 2358.558594 1637737463.1221
MEM 2358.558594 1637737463.2327
MEM 2358.558594 1637737463.3528
MEM 2358.558594 1637737463.4675
MEM 2358.558594 1637737463.5866
MEM 2358.558594 1637737463.7002
MEM 2358.558594 1637737463.8218
MEM 2358.558594 1637737463.9417
MEM 2358.558594 1637737464.0618
MEM 2358.558594 1637737464.1819
MEM 2358.558594 1637737464.3022
MEM 2358.558594 1637737464.4241
MEM 2358.558594 1637737464.5438
MEM 2358.558594 1637737464.6639
MEM 2358.558594 1637737464.7842
MEM 2358.558594 1637737464.9047
MEM 2358.558594 1637737465.0247
MEM 2358.558594 1637737465.1445
